,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__n_estimators,param_reduce_dim,param_select_features__drt,param_select_features__group,param_select_features__npeaks,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,5.226122935612996,7.330818970998128,0.7536945812807881,0.9925925925925926,10,,0,True,0,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",47,0.6911764705882353,0.9851851851851852,0.7205882352941176,0.9925925925925926,0.8507462686567164,1.0,0.3676115095348246,0.02875808031301338,0.0691747278851573,0.006048122821686868
1,7.823664585749309,5.4084750811258955,0.7733990147783252,0.9876724763979666,10,,0,True,0.5,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",29,0.8088235294117647,0.9925925925925926,0.7647058823529411,0.9777777777777777,0.746268656716418,0.9926470588235294,1.2724065664281945,1.3456646589618997,0.026241350029086164,0.006996643825475819
2,6.908097426096599,4.153616269429524,0.7586206896551724,0.985239651416122,10,,0,False,0,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",40,0.7794117647058824,0.9851851851851852,0.6911764705882353,0.9925925925925926,0.8059701492537313,0.9779411764705882,1.4019305950836924,0.053823429939648726,0.049076169804484975,0.005981539574544712
3,4.520274718602498,4.142678896586101,0.7438423645320197,0.9852214960058098,10,,0,False,0.5,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",56,0.7058823529411765,1.0,0.7205882352941176,0.9703703703703703,0.8059701492537313,0.9852941176470589,0.12677170730017098,0.035881617071114355,0.04402011888639305,0.012096354641635923
4,4.447537660598755,3.9617762565612793,0.7733990147783252,0.9975308641975308,10,,0.5,True,0,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0}",29,0.7794117647058824,1.0,0.7647058823529411,0.9925925925925926,0.7761194029850746,1.0,0.09618386302792221,0.020688555227816263,0.006314049855211756,0.0034918853391928324
5,4.52061128616333,4.039481083552043,0.7487684729064039,0.9926107480029049,10,,0.5,True,0.5,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0.5}",53,0.6911764705882353,1.0,0.7647058823529411,0.9851851851851852,0.7910447761194029,0.9926470588235294,0.18172557746650403,0.058784192424069,0.042261515908349985,0.006048177320817962
6,4.670756737391154,4.061253945032756,0.7339901477832512,0.9926289034132171,10,,0.5,False,0,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0}",63,0.7205882352941176,1.0,0.7205882352941176,0.9925925925925926,0.7611940298507462,0.9852941176470589,0.030088655199837763,0.09893853838098529,0.01909408407945452,0.006003706233175588
7,4.549639940261841,3.7650159200032554,0.812807881773399,0.9851851851851853,10,,0.5,False,0.5,"{'clf__n_estimators': 10, 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0.5}",5,0.8235294117647058,0.9851851851851852,0.7794117647058824,0.9703703703703703,0.835820895522388,1.0,0.05508412120136146,0.020066219292893313,0.02422597279823103,0.012096245643373736
8,4.789463917414348,3.6600660483042398,0.7093596059113301,0.9926289034132171,10,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0,"{'clf__n_estimators': 10, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",79,0.7205882352941176,0.9925925925925926,0.6470588235294118,1.0,0.7611940298507462,0.9852941176470589,0.12522912789615592,0.03931798018363789,0.04721421864938562,0.006003706233175588
9,4.702042579650879,3.9225427309672036,0.7487684729064039,0.9926107480029049,10,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0.5,"{'clf__n_estimators': 10, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",53,0.7647058823529411,0.9925925925925926,0.7794117647058824,0.9925925925925926,0.7014925373134329,0.9926470588235294,0.13283478943659616,0.14352971083812946,0.033723797252041436,2.5675627494082262e-05
