,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__C,param_clf__kernel,param_reduce_dim,param_select_features__drt,param_select_features__group,param_select_features__npeaks,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,8.710073312123617,7.00161870320638,0.5416666666666666,0.5416666666666666,0.0001,rbf,,0,True,0,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.08770908341083825,0.017430141797419346,0.0,0.0
1,8.0551970799764,7.066298166910808,0.5416666666666666,0.5416666666666666,0.0001,rbf,,0,True,0.5,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.301050356149222,0.13828260863150607,0.0,0.0
2,8.147920926411947,7.1118481159210205,0.5416666666666666,0.5416666666666666,0.0001,rbf,,0,False,0,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.06047095988858747,0.06108531170879664,0.0,0.0
3,7.878488143285115,7.077998797098796,0.5416666666666666,0.5416666666666666,0.0001,rbf,,0,False,0.5,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.022490741226647154,0.08031772301039822,0.0,0.0
4,7.9728342692057295,7.159917751948039,0.5416666666666666,0.5416666666666666,0.0001,rbf,,0.5,True,0,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.1593523441840326,0.041802424174127745,0.0,0.0
5,8.267805020014444,7.930594364802043,0.5416666666666666,0.5416666666666666,0.0001,rbf,,0.5,True,0.5,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0.5}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.33646328209859133,0.45593709075256694,0.0,0.0
6,9.42688250541687,8.249156792958578,0.5416666666666666,0.5416666666666666,0.0001,rbf,,0.5,False,0,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.7708171789211555,0.19710487131242926,0.0,0.0
7,9.86354168256124,8.412991364796957,0.5416666666666666,0.5416666666666666,0.0001,rbf,,0.5,False,0.5,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0.5}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.11645563162124072,0.11107793644792455,0.0,0.0
8,8.289402961730957,8.659746011098227,0.5416666666666666,0.5416666666666666,0.0001,rbf,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.20213584175861168,0.06895770356329442,0.0,0.0
9,8.062634547551474,8.465056816736857,0.5416666666666666,0.5416666666666666,0.0001,rbf,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0.5,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.1265350133013747,0.28601560590113384,0.0,0.0
10,8.286980390548706,7.958133697509766,0.5416666666666666,0.5416666666666666,0.0001,rbf,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.11758995636188446,0.6544973447895793,0.0,0.0
11,7.9638824462890625,7.0099085966746015,0.5416666666666666,0.5416666666666666,0.0001,rbf,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0.5,"{'clf__C': 0.0001, 'clf__kernel': 'rbf', 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",101,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.1280263839241194,0.01860037941519782,0.0,0.0
