,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__C,param_clf__penalty,param_reduce_dim,param_select_features__drt,param_select_features__group,param_select_features__npeaks,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,8.2821094195048,8.019739945729574,0.4722222222222222,0.47222033821667564,0.0001,l1,,0,True,0,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.08846242187932588,0.02743663882709378,0.00493916462424239,0.0024638773584973127
1,8.28783361117045,7.536048650741577,0.4722222222222222,0.47222033821667564,0.0001,l1,,0,True,0.5,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.159117472242372,0.4593044525384555,0.00493916462424239,0.0024638773584973127
2,8.593097925186157,7.206263542175293,0.4722222222222222,0.47222033821667564,0.0001,l1,,0,False,0,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.0935432107675783,0.12757309395437222,0.00493916462424239,0.0024638773584973127
3,8.110010623931885,7.305126190185547,0.4722222222222222,0.47222033821667564,0.0001,l1,,0,False,0.5,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.04171186089530407,0.027053724993788695,0.00493916462424239,0.0024638773584973127
4,8.084416071573893,7.320224682490031,0.4722222222222222,0.47222033821667564,0.0001,l1,,0.5,True,0,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.14090083550133284,0.0391259493199429,0.00493916462424239,0.0024638773584973127
5,8.094011386235556,7.25786288579305,0.4722222222222222,0.47222033821667564,0.0001,l1,,0.5,True,0.5,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0.5}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.13306384473446717,0.12876857171366493,0.00493916462424239,0.0024638773584973127
6,8.162328640619913,7.202780723571777,0.4722222222222222,0.47222033821667564,0.0001,l1,,0.5,False,0,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.16753012798188038,0.03064880569590426,0.00493916462424239,0.0024638773584973127
7,8.057465632756552,7.133724133173625,0.4722222222222222,0.47222033821667564,0.0001,l1,,0.5,False,0.5,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': None, 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0.5}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.06959834525124303,0.0230485136134316,0.00493916462424239,0.0024638773584973127
8,8.298763354619345,7.178168058395386,0.4722222222222222,0.47222033821667564,0.0001,l1,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.1650443836539123,0.009390233646971573,0.00493916462424239,0.0024638773584973127
9,8.227945566177368,7.210606813430786,0.4722222222222222,0.47222033821667564,0.0001,l1,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0.5,"{'clf__C': 0.0001, 'clf__penalty': 'l1', 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",121,0.46938775510204084,0.47368421052631576,0.4791666666666667,0.46875,0.46808510638297873,0.4742268041237113,0.22850257806101815,0.11721342035964379,0.00493916462424239,0.0024638773584973127
